Generation	Inchi	Smiles	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G3	TXIVWMLJMZFCNJ	C(C(C(CO)O)(CC=O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.5273	-0.014	5	3	94.83	-3.3059
G3	NFNWRWYCUZAEON	C(CC(C=O)N)(C(CO)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-2.8044
G3	AEIDOSPMECBBFD	C(C(C(CC(CO)O)=O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-7.6432
G3	LVYQXQPAYHNLQF	C(CC(C=O)O)(C(CO)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.3675	-0.119	5	3	94.83	-1.9676
G3	RHBBDYUCVCIMPI	C(C(CO)(CC(CO)=O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.3462	0.15	5	3	94.83	-5.3266
G3	XXCROCVPGJNKKK	C(C(C(CCO)=O)(CO)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.3462	0.15	5	3	94.83	-3.3085
G3	VSCZDXPKQZQUMT	C(C(C(C(CO)O)=O)CO)=O	162.05282342	C6H10O5	6	10	5.0	-2.5085	0.099	5	3	94.83	-2.1903
G3	CVARGEYVEARLDL	C(C(C(CN)=O)C(CO)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9063	0.023	5	3	100.62	-2.4253
G3	YVXXPGROVYTBAL	C(C(CC(CO)=O)O)(O)=O	148.037173356	C5H8O5	5	8	5.0	-1.9374	-0.015	5	3	94.83	-2.2187
G3	GEKHDLNOKHNDDY	C(C(C(CCO)=O)O)(O)=O	148.037173356	C5H8O5	5	8	5.0	-1.9374	-0.015	5	3	94.83	-1.8864
G3	FNWZJGILAMUKQY	C(CC(C(CO)O)=O)(O)=O	148.037173356	C5H8O5	5	8	5.0	-1.9374	-0.015	5	3	94.83	-4.2435
G3	UQIGQRSJIKIPKZ	C(C(CC(CO)O)=O)(O)=O	148.037173356	C5H8O5	5	8	5.0	-1.9374	-0.015	5	3	94.83	-13.301
G3	BQDYLROWRFSQAH	C(C(CO)O)=C(C=O)N	131.058243148	C5H9NO3	5	9	3.0	-1.5638	-0.375	4	3	83.55	-2.6595
G3	JOWRFZGAUMRLLM	C(C(C(CO)O)O)=C(C=O)N	161.068807832	C6H11NO4	6	11	4.0	-2.1312	-0.246	5	4	103.78	-2.2601
G3	LWYBSAMFHLLIEF	C(C(C=CN)(CO)O)=O	131.058243148	C5H9NO3	5	9	3.0	-2.3918	-0.228	4	3	83.55	-2.86
G3	FJNXYKOQBFDOIQ	C(C(C=CN)(C(CO)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9592	-0.099	5	4	103.78	-2.2804
G3	XPXXBMCLHANSOP	C(C(C=CN)O)(O)=O	117.042593084	C4H7NO3	4	7	3.0	-3.7098	-0.393	4	3	83.55	0.069733
G3	MMXFRBUSRCGQCE	C(C(C(C(CO)O)N)O)=O	149.068807832	C5H11NO4	5	11	4.0	-3.1885	0.126	5	4	103.78	-2.318
G3	WVFLQJAIFBHEMM	C(C1C(C(C(O)O1)N)O)O	149.068807832	C5H11NO4	5	11	4.0	-2.5085	0.046	5	4	95.94	-0.084122
G3	HMFHBZSHGGEWLO	C(C1C(C(C(O)O1)O)O)O	150.05282342	C5H10O5	5	10	5.0	-2.1107	0.122	5	4	90.15	-2.9788
G3	GPRYWMSKVLBMRB	C1C(C(C(O)O1)N)O	119.058243148	C4H9NO3	4	9	3.0	-1.9065	-0.083	4	3	75.71	0.40956
G3	BFZQQKBQRCDWST	C1C(C(C(O)O1)(CO)O)O	150.05282342	C5H10O5	5	10	5.0	-2.1374	0.391	5	4	90.15	-1.7197
G3	MRFVDSIWLHPFOX	C1C(C(C(O)O1)O)N	119.058243148	C4H9NO3	4	9	3.0	-1.9065	-0.083	4	3	75.71	0.4601
G3	FXFCWLXDQUYZSE	C1C(C(C(C(O)O1)N)O)O	149.068807832	C5H11NO4	5	11	4.0	-2.4166	0.046	5	4	95.94	-2.8034
G3	SRBFZHDQGSBBOR	C1C(C(C(C(O)O1)O)O)O	150.05282342	C5H10O5	5	10	5.0	-2.0188	0.122	5	4	90.15	-5.0602
G3	RNHXWPCUJTZBAR	C(C(C(C(CN)O)O)O)O	151.084457896	C5H13NO4	5	13	4.0	-2.9762	0.341	5	5	106.94	-0.5775
G3	RGYJIMPXWMLBNK	C(C(CO)(CN)O)O	121.073893212	C4H11NO3	4	11	3.0	-2.3875	0.481	4	4	86.71	-2.4719
G3	UCMFDCZBFHGICK	C(C(CN)(C(CO)O)O)O	151.084457896	C5H13NO4	5	13	4.0	-2.9549	0.61	5	5	106.94	-0.45647
G3	CUOKHACJLGPRHD	C1(C(C(C(CO)O1)O)O)=O	148.037173356	C5H8O5	5	8	5.0	-2.3264	-0.046	5	3	86.99	-6.6215
G3	XXBSUZSONOQQGK	C1(C(C(C(CO1)O)O)O)=O	148.037173356	C5H8O5	5	8	5.0	-2.2345	-0.046	5	3	86.99	-8.4355
G3	PSUSVGBSODGBTL	C1(CNCC(C1O)O)=O	131.058243148	C5H9NO3	5	9	3.0	-1.6681	0.021	4	3	69.56	2.986
G3	OGYDNRAJWUFKAN	C(C1C(C(CN1)O)O)=O	131.058243148	C5H9NO3	5	9	3.0	-2.116	-0.143	4	3	69.56	0.34231
G3	JOIYHICQTODJOT	C(C1C(C(C(CO)N1)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.718	-0.014	5	4	89.79	-1.1535
G3	KWDCSBRDQCQHKH	C(CC(C(C(CN)O)N)O)=O	162.100442308	C6H14N2O3	6	14	3.0	-3.1319	-0.22	5	4	109.57	-1.5319
G3	BKWXDOXHLINVQC	C(CO)(C(C(C(CO)N)O)O)=O	179.079372516	C6H13NO5	6	13	5.0	-3.5748	0.419	6	5	124.01	-1.2666
G3	IYXIHIRGJNTXQT	C(CN)(C(C(C(CO)N)O)O)=O	178.095356928	C6H14N2O4	6	14	4.0	-3.9726	0.343	6	5	129.8	-2.358
G3	NGRFFJHDPIXBCS	C(CO)(C(C(C(CO)N)O)N)=O	178.095356928	C6H14N2O4	6	14	4.0	-3.9726	0.343	6	5	129.8	-4.1948
G3	TYEPXMQCSLBUQN	C(C(C=O)C(C(CO)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.0874	-0.141	5	3	100.62	-5.6063
G3	XGYVTXGBKAEKSN	C(C(CC(C(CO)N)O)=O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-5.0932
G3	REQIOPDLGNSWSP	C(CC(C(CO)N)O)=O	133.073893212	C5H11NO3	5	11	3.0	-2.1667	-0.273	4	3	83.55	-4.8734
G3	SKHQXBWWPZVTBL	C(CC(C(C(CN)O)O)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.7341	-0.144	5	4	103.78	-2.1929
G3	WCLOIEVAMMWGKD	C(CC(C(C(CO)O)N)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.7341	-0.144	5	4	103.78	-1.5855
G3	YRBZBJHRIGQRSX	C(C(C(C(CN)=O)O)O)=O	147.053157768	C5H9NO4	5	9	4.0	-3.2197	0.075	5	3	100.62	-2.0469
G3	QWVSJAOISGILAV	C(C(C(C(CO)=O)N)O)=O	147.053157768	C5H9NO4	5	9	4.0	-3.2197	0.075	5	3	100.62	-3.1158
G3	AJMCRODHPLSBIB	C(C(C(C=O)O)N)(C(CO)O)=O	177.063722452	C6H11NO5	6	11	5.0	-3.7871	0.204	6	4	120.85	-3.5892
G3	YJJIGISOUUDFAW	C(CO)(C(C(CO)(CN)O)O)=O	179.079372516	C6H13NO5	6	13	5.0	-3.5535	0.688	6	5	124.01	1.5371
G3	CRISNEGXHCJDRX	C(CN)(C(C(CO)(CO)O)O)=O	179.079372516	C6H13NO5	6	13	5.0	-3.5535	0.688	6	5	124.01	-1.0189
G3	RKOMMPNHRBOXSS	C(CO)(C(C(CO)(CO)O)N)=O	179.079372516	C6H13NO5	6	13	5.0	-3.5535	0.688	6	5	124.01	-2.7159
G3	AOPNPKRMTASTLC	C(CO)(C(C(C(CN)O)O)O)=O	179.079372516	C6H13NO5	6	13	5.0	-3.5748	0.419	6	5	124.01	1.4569
G3	AGNNHWCBEUMHDN	C(CN)(C(C(CO)(CN)O)O)=O	178.095356928	C6H14N2O4	6	14	4.0	-3.9513	0.612	6	5	129.8	0.43113
G3	SIQKLYFCQUAREL	C(CO)(C(C(CO)(CN)O)N)=O	178.095356928	C6H14N2O4	6	14	4.0	-3.9513	0.612	6	5	129.8	-1.3675
G3	RWAJAMVSHPQTTE	C(CC(C(C(CN)=O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-1.3709
G3	OEVVJWOUJIUREO	C(CC(C(C(CO)=O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-2.4713
G3	ZFLFRQNBEVKBDV	C(C(C=O)C(CO)(CN)O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.0661	0.128	5	3	100.62	-2.678
G3	FHYSZSPWXQFGGH	C(C(C)(C(C(CN)=O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8391	-0.034	5	3	100.62	-1.2608
G3	MSKONFCVYLNJPN	C(C(C)(C(C(CO)=O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8391	-0.034	5	3	100.62	-7.6463
G3	SQOIZOFSPPKOGH	C(C)(C(C(C(CN)=O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.6793	-0.139	5	3	100.62	0.94331
G3	QZRMXSVZXCRGAO	C(CO)(C(C(C(C)=O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.6793	-0.139	5	3	100.62	-0.23919
G3	OMPVMQXVAIVXEY	C(C(CC(CO)(CN)O)=O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.744	0.074	5	3	100.62	-6.0464
G3	PPFTYFJBDQDNLS	C(CN)(C(C(C)O)O)=O	133.073893212	C5H11NO3	5	11	3.0	-2.0807	-0.217	4	3	83.55	-0.068344
G3	CXFDMCGOFSDJFK	C(CO)(C(C(C)O)N)=O	133.073893212	C5H11NO3	5	11	3.0	-2.0807	-0.217	4	3	83.55	-6.0617
G3	BCDIGRSIKYETOL	C(CC(CO)(CN)O)=O	133.073893212	C5H11NO3	5	11	3.0	-2.1454	-0.004	4	3	83.55	-5.6031
G3	QHZCJOJZOOJVFU	C(CN)(C(C(C(CN)O)O)O)=O	178.095356928	C6H14N2O4	6	14	4.0	-3.9726	0.343	6	5	129.8	0.4905
G3	FMTIPXRUFBJTGW	C(CO)(C(C(C(CN)O)O)N)=O	178.095356928	C6H14N2O4	6	14	4.0	-3.9726	0.343	6	5	129.8	-0.79042
G3	VHAPTBUJKSFOAY	C(C(CO)O)(C(C(C)O)N)=O	163.084457896	C6H13NO4	6	13	4.0	-2.6481	-0.088	5	4	103.78	-6.4295
G3	LBTUWKWHCNBHBP	C(CC(CN)(C(CO)O)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.7128	0.125	5	4	103.78	-2.0457
G3	VPCLNTDBLHAJNA	C(C(C=O)C(C(CN)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.0874	-0.141	5	3	100.62	-3.0054
G3	KEZKOUJRKCLMLA	C(C(CC(C(CN)O)O)=O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-2.389
G3	GRAYIZYZTZDMHO	C(CC(C(CN)O)O)=O	133.073893212	C5H11NO3	5	11	3.0	-2.1667	-0.273	4	3	83.55	-2.229
G3	MYNDUSHUEWHKOA	C(CC(C(C(CO)N)O)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.7341	-0.144	5	4	103.78	-4.6832
G3	XBBIACPUMILHFE	C(CN)(C(C(C(CO)O)O)O)=O	179.079372516	C6H13NO5	6	13	5.0	-3.5748	0.419	6	5	124.01	0.65397
G3	WENKHRNUXJHGLX	C(CO)(C(C(C(CO)O)O)N)=O	179.079372516	C6H13NO5	6	13	5.0	-3.5748	0.419	6	5	124.01	-0.75272
G3	MRRZYOMOIUDFAO	C(C(C(C(C(CN)O)N)O)N)=O	177.11134134	C6H15N3O3	6	15	3.0	-4.5515	0.103	6	5	135.59	-2.2797
G3	WQGGDNMZQLYAIJ	C(C(C(C(CO)N)O)N)=O	148.084792244	C5H12N2O3	5	12	3.0	-3.5863	0.05	5	4	109.57	-5.6063
G3	GXAVXHQQZLYQMO	C(C(C(C(C(CN)O)O)O)N)=O	178.095356928	C6H14N2O4	6	14	4.0	-4.1537	0.179	6	5	129.8	-2.0091
G3	BCHSITVTOAFIPR	C(C(C(C(C(CO)O)N)O)N)=O	178.095356928	C6H14N2O4	6	14	4.0	-4.1537	0.179	6	5	129.8	-2.318
G3	ZSXYDPAMQLXZSJ	C(C(C(CO)(CO)O)N)=O	149.068807832	C5H11NO4	5	11	4.0	-3.1672	0.395	5	4	103.78	-4.215
G3	NSKJHRGIUMZEHF	C(CO)(C(C(CN)O)O)=O	149.068807832	C5H11NO4	5	11	4.0	-3.0074	0.29	5	4	103.78	1.1992
G3	BSZQLDXZWYISLD	C(C(C(CO)(C(CO)O)O)N)=O	179.079372516	C6H13NO5	6	13	5.0	-3.7346	0.524	6	5	124.01	-2.6367
G3	ZEUGDKYVUVLZTO	C(C(C(CN)O)O)(C(CO)O)=O	179.079372516	C6H13NO5	6	13	5.0	-3.5748	0.419	6	5	124.01	0.26715
G3	ASMJPAWXLLYEGB	C(C(C(CN)(CO)O)N)=O	148.084792244	C5H12N2O3	5	12	3.0	-3.565	0.319	5	4	109.57	-2.8552
G3	VZZJVRSIHGEVPT	C(CN)(C(C(CN)O)O)=O	148.084792244	C5H12N2O3	5	12	3.0	-3.4052	0.214	5	4	109.57	0.20324
G3	UBYNXIGHTJSTMH	C(CO)(C(C(CN)O)N)=O	148.084792244	C5H12N2O3	5	12	3.0	-3.4052	0.214	5	4	109.57	-0.96382
G3	LTJICWLEGLOXNN	C(C(C(CN)(C(CO)O)O)N)=O	178.095356928	C6H14N2O4	6	14	4.0	-4.1324	0.448	6	5	129.8	-2.6896
G3	OHFDQMUPUZOXSD	C(C(CO)O)(C(C(CN)O)N)=O	178.095356928	C6H14N2O4	6	14	4.0	-3.9726	0.343	6	5	129.8	-1.4373
G3	QJTNNTOOOXBQFZ	C(C(C(CNCC=O)O)N)=O	160.084792244	C6H12N2O3	6	12	3.0	-3.4001	-0.003	5	3	92.42	0.50687
G3	YLEVJUSOCIAMDO	C(C(C(CN)O)NCC=O)=O	160.084792244	C6H12N2O3	6	12	3.0	-3.4001	-0.003	5	3	92.42	-1.3339
G3	IPEVWGCBOFEPDL	C(C(C(C(CO)(CO)O)O)N)=O	179.079372516	C6H13NO5	6	13	5.0	-3.7346	0.524	6	5	124.01	-3.0895
G3	ODILWJGXAOWKPR	C(C(CCO)(C(C=O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9251	-0.09	5	3	100.62	-5.0759
G3	RBDNNFSBBBQPHT	C(C(C(C(CCO)=O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-3.0129
G3	KAYFMIAIBMIIQD	C(C(C(CO)C(CN)O)=O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9063	0.023	5	3	100.62	-2.2367
G3	YBOLBHFYGABWMJ	C(CC(C(C(C=O)N)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9464	-0.359	5	3	100.62	-1.3806
G3	AHGCTZMUBPZLOK	C(C(C(CC(C=O)O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9464	-0.359	5	3	100.62	-2.584
G3	RWMSZEVIXBQAJL	C(C(C(CN)O)C(C=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.0874	-0.141	5	3	100.62	-2.8904
G3	VNBYXOQOCGWZFJ	C(C(C(CC(CO)=O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-3.0716
G3	WKIWQZKYQRMNFP	C(CC(CO)(C(C=O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9251	-0.09	5	3	100.62	-5.3134
G3	DCWPTWSYZMWKIL	C(C(C(CO)=O)C(CN)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9063	0.023	5	3	100.62	-1.5547
G3	VMCCARNNUOIRPT	C(CC(C(C(CN)O)O)=O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-1.6032
G3	URYGCMBOMHUVKQ	C(C(C(C(C(C)=O)O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8604	-0.303	5	3	100.62	-0.72993
G3	RFTGWPCIEOLYOI	C(C(C(C)(C(C=O)O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-3.0202	-0.198	5	3	100.62	-2.3326
G3	ZMEILYOCLSHQDN	C(C(C(CC(CN)O)=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-0.84811
G3	BZWJDVIAXBESMP	C(C(C(C(CN)O)O)N)=O	148.084792244	C5H12N2O3	5	12	3.0	-3.5863	0.05	5	4	109.57	-2.0539
G3	YNGPNKGOVIJJPV	C(C(C(C(C(CO)N)O)O)N)=O	178.095356928	C6H14N2O4	6	14	4.0	-4.1537	0.179	6	5	129.8	-5.3553
G3	BLFFPJTYWVTAHQ	C(CNC(C(CO)=O)CO)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8212	0.237	5	3	86.63	0.90713
G3	RECPPMRZTCHEQB	C(C(CO)NCC(CO)=O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8212	0.237	5	3	86.63	0.10374
G3	MTPLMYSUTMBRKU	C(CO)(C(CO)N)=O	119.058243148	C4H9NO3	4	9	3.0	-2.44	0.161	4	3	83.55	-4.7512
G3	YHKGTFSEJPIKDQ	C(C(CO)O)(C(CO)N)=O	149.068807832	C5H11NO4	5	11	4.0	-3.0074	0.29	5	4	103.78	-5.1851
G3	DKKPLPKHWBBOFN	C(C(CO)NCC(C=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.0023	0.073	5	3	86.63	0.35889
G3	GMTVWYIYSJHFTN	C(C(C(C(C(CN)O)N)O)O)=O	178.095356928	C6H14N2O4	6	14	4.0	-4.1537	0.179	6	5	129.8	-2.0539
G3	YECZZWUIAXEARY	C(C(C(C(CO)N)O)O)=O	149.068807832	C5H11NO4	5	11	4.0	-3.1885	0.126	5	4	103.78	-5.3553
G3	HDXVFGYNQCBFKD	C(C(C(C(C(CN)O)O)O)O)=O	179.079372516	C6H13NO5	6	13	5.0	-3.7559	0.255	6	5	124.01	-2.8432
G3	RQRVMSIARGXSFL	C(C(C(C(C(CO)O)N)O)O)=O	179.079372516	C6H13NO5	6	13	5.0	-3.7559	0.255	6	5	124.01	-2.0676
G3	CMOZXEKFRDIDCA	C(C(C(CO)(CN)O)O)=O	149.068807832	C5H11NO4	5	11	4.0	-3.1672	0.395	5	4	103.78	-2.6205
G3	ZGPHAZHLWWSPMV	C(CN)(C(C(CO)O)O)=O	149.068807832	C5H11NO4	5	11	4.0	-3.0074	0.29	5	4	103.78	0.077742
G3	HPQGIDPCWDOJIW	C(CO)(C(C(CO)O)N)=O	149.068807832	C5H11NO4	5	11	4.0	-3.0074	0.29	5	4	103.78	-0.90713
G3	NVKBOABANWTAIG	C(C(C(CN)(C(CO)O)O)O)=O	179.079372516	C6H13NO5	6	13	5.0	-3.7346	0.524	6	5	124.01	-2.5821
G3	GPXGXDDVGOODPV	C(C(CO)O)(C(C(CO)O)N)=O	179.079372516	C6H13NO5	6	13	5.0	-3.5748	0.419	6	5	124.01	-1.3517
G3	YJHMQYUDHZBFML	C(C(C(CNCC=O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.0023	0.073	5	3	86.63	0.12855
G3	TUTZJMYSGHJPQJ	C(C(C(CO)O)NCC=O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.0023	0.073	5	3	86.63	-1.4479
G3	IKHXAQXDRKSBCU	C(C(C(C(CN)O)O)O)=O	149.068807832	C5H11NO4	5	11	4.0	-3.1885	0.126	5	4	103.78	-2.9555
G3	KLXQAXYSOJNJRI	C(C(C(C(C(CO)N)O)O)O)=O	179.079372516	C6H13NO5	6	13	5.0	-3.7559	0.255	6	5	124.01	-5.2967
G3	HVTGQMWTDDUILK	C(CO)(C(CN)O)=O	119.058243148	C4H9NO3	4	9	3.0	-2.44	0.161	4	3	83.55	1.1617
G3	OOPUUCYNBACYQM	C(CNCC(C(CO)=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8212	0.237	5	3	86.63	1.529
G3	LZTRLXXHJRINGJ	C(C(CO)NC(C=O)CO)=O	161.068807832	C6H11NO4	6	11	4.0	-3.0023	0.073	5	3	86.63	-1.945
G3	FTYYLXDHRJRTKI	C(C(CN)NC(C=O)CO)=O	160.084792244	C6H12N2O3	6	12	3.0	-3.4001	-0.003	5	3	92.42	-2.0778
G3	OFIXDAYHKFTXLH	C(C(CO)NCC(CN)=O)=O	160.084792244	C6H12N2O3	6	12	3.0	-3.219	0.161	5	3	92.42	-0.75562
G3	GUGUFYNTHTYQDA	C(CNCCO)(C(CN)O)=O	162.100442308	C6H14N2O3	6	14	3.0	-3.0067	0.376	5	4	95.58	1.7098
G3	IPCYFWLLQPSXFL	C(CNCC(O)=O)(C(CN)O)=O	176.079706864	C6H12N2O4	6	12	4.0	-6.4742	0.394	6	4	112.65	-1.0437
G3	RJFHOFYTSBPZSK	C(C(CO)NCCO)=O	133.073893212	C5H11NO3	5	11	3.0	-2.2226	0.159	4	3	69.56	-1.2349
G3	OYKSMKWNONGCFI	C(C(CO)NCC(O)=O)=O	147.053157768	C5H9NO4	5	9	4.0	-3.9633	0.177	5	3	86.63	-4.0735
G3	YFTAWOLCSKSJJK	C(C(C(CO)O)NCCO)=O	163.084457896	C6H13NO4	6	13	4.0	-2.79	0.288	5	4	89.79	-1.2754
G3	OWXPCTOCSZTUMZ	C(CO)(C(CO)NCCO)=O	163.084457896	C6H13NO4	6	13	4.0	-2.6089	0.452	5	4	89.79	3.1847
G3	LJZWPLNPKGKISC	C(C(C(CO)O)NCC(O)=O)=O	177.063722452	C6H11NO5	6	11	5.0	-4.5307	0.306	6	4	106.86	-4.1576
G3	QCRUGSPVHVWGIE	C(CNC(C(CO)=O)CO)(O)=O	177.063722452	C6H11NO5	6	11	5.0	-4.3496	0.47	6	4	106.86	0.14555
G3	FDOGJZRDUWNYFS	C(C(CN)NCC(CO)=O)=O	160.084792244	C6H12N2O3	6	12	3.0	-3.219	0.161	5	3	92.42	-0.62692
G3	GLICKJMOOWVWEL	C(C(CN)NCCO)=O	132.089877624	C5H12N2O2	5	12	2.0	-2.6204	0.083	4	3	75.35	-1.9698
G3	WUZCOJVLLCEBKC	C(C(CN)NCC(O)=O)=O	146.06914218	C5H10N2O3	5	10	3.0	-6.0879	0.101	5	3	92.42	-4.6772
G3	OATHWGIETBGFOU	C(CNCC(CN)=O)(CO)=O	160.084792244	C6H12N2O3	6	12	3.0	-3.0379	0.325	5	3	92.42	1.3161
G3	WEZDXDOOFLSVLU	C(C(CN)NCC(C=O)O)=O	160.084792244	C6H12N2O3	6	12	3.0	-3.4001	-0.003	5	3	92.42	-0.16461
G3	IZWKPUUGHAWRQG	C(CO)(C(CN)NCCO)=O	162.100442308	C6H14N2O3	6	14	3.0	-3.0067	0.376	5	4	95.58	2.3625
G3	YOXDVGLCXFZYKL	C(CNC(C(CO)=O)CN)(O)=O	176.079706864	C6H12N2O4	6	12	4.0	-6.4742	0.394	6	4	112.65	-0.63161
G3	IXPGLJQOFOUUJH	C(CNCCO)(CN)=O	132.089877624	C5H12N2O2	5	12	2.0	-2.4393	0.247	4	3	75.35	0.79377
G3	DITJJUUJVMSKPO	C(CNCCO)(C(CO)N)=O	162.100442308	C6H14N2O3	6	14	3.0	-3.0067	0.376	5	4	95.58	-3.9555
G3	FFFDQOZJOWKGJX	C(CNCC(CN)=O)(O)=O	146.06914218	C5H10N2O3	5	10	3.0	-5.9068	0.265	5	3	92.42	-1.8211
G3	MWAVKYSZWLNOTO	C(CNCC(O)=O)(C(CO)N)=O	176.079706864	C6H12N2O4	6	12	4.0	-6.4742	0.394	6	4	112.65	-6.6696
G3	CSXVHWQAIQUYCR	C(C(CNCC(CN)=O)O)=O	160.084792244	C6H12N2O3	6	12	3.0	-3.219	0.161	5	3	92.42	-0.1215
G3	GCKJGOBNIHLMDF	C(CN)(C(CN)O)=O	118.07422756	C4H10N2O2	4	10	2.0	-2.8378	0.085	4	3	89.34	0.17779
G3	UIKULCRCTCWVMN	C(CO)(C(CNCC=O)N)=O	160.084792244	C6H12N2O3	6	12	3.0	-3.219	0.161	5	3	92.42	-1.9815
G3	GUZLEIWFORGFKN	C(CO)(C(CN)N)=O	118.07422756	C4H10N2O2	4	10	2.0	-2.8378	0.085	4	3	89.34	-1.7832
G3	GFWPPSOBTSFMCO	C(CNC(C(CN)=O)CO)=O	160.084792244	C6H12N2O3	6	12	3.0	-3.219	0.161	5	3	92.42	0.08148
G3	VIXZLXUEUNVHID	C(CN)(C(CO)N)=O	118.07422756	C4H10N2O2	4	10	2.0	-2.8378	0.085	4	3	89.34	-5.7396
G3	BUFAGBTWFUCFMU	C(CO)(CNCC(CO)=O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.6401	0.401	5	3	86.63	1.4624
G3	WMAWUYGJPNBUQG	C(CO)(CNCCO)=O	133.073893212	C5H11NO3	5	11	3.0	-2.0415	0.323	4	3	69.56	1.6166
G3	WKMZZYMHPNDCQD	C(CNCC(CO)=O)(O)=O	147.053157768	C5H9NO4	5	9	4.0	-3.7822	0.341	5	3	86.63	-1.1399
G3	LMXRVJUGGJXBPL	C(C(CNCC(CO)=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8212	0.237	5	3	86.63	0.53047
G3	RFCCAHHFHGOKIP	C(CNCCO)(C(CO)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.6089	0.452	5	4	89.79	1.8258
G3	DITRGZRJMYHJGN	C(CNCC(O)=O)(C(CO)O)=O	177.063722452	C6H11NO5	6	11	5.0	-4.3496	0.47	6	4	106.86	-0.98405
G3	GTVWKZXSTSBFGC	C(CNCC=O)(C(CN)O)=O	160.084792244	C6H12N2O3	6	12	3.0	-3.219	0.161	5	3	92.42	-0.527
G3	QTDGYLRDGBGVQW	C(CNC(C(CO)=O)CN)=O	160.084792244	C6H12N2O3	6	12	3.0	-3.219	0.161	5	3	92.42	0.071079
G3	MAHYCVYRGZNDCE	C(CNCC=O)(C(CO)N)=O	160.084792244	C6H12N2O3	6	12	3.0	-3.219	0.161	5	3	92.42	-6.2652
G3	OOJJPSMERBMANE	C(C(C(CNCC=O)O)O)(O)=O	177.063722452	C6H11NO5	6	11	5.0	-4.5307	0.306	6	4	106.86	1.4455
G3	VMWHZZCFIPURJF	C(C(C(C(CO)N)O)O)O	151.084457896	C5H13NO4	5	13	4.0	-2.9762	0.341	5	5	106.94	-3.2053
G3	FQORWEQXRQVPBZ	C(C(C(C(C(CO)N)O)O)O)O	181.09502258	C6H15NO5	6	15	5.0	-3.5436	0.47	6	6	127.17	-2.8726
